character,line
Simmons,It's gone. Ev-Every
May,One.
Simmons,What was that?
May,"Let's hope this ship is designed to take a few hits. Hold on! Thrusters are misfiring! Talk to me, what do we do?"
Simmons,You're the pilot! It knocked something out of alignment. Nothing's working properly.
May,"Simmons, we don't want to hit that. Are you trying to kill us?"
Simmons,"First rule of I.T., turn it off and turn it back on again. Oh! No, this should be working."
Simmons,Come on!
May,Hang on.
May,This is Earth.
Coulson,We're in the future!
Simmons,"It's all destroyed. Coulson, please, tell me it's impossible."
Coulson,"I think we can all agree at this point that anything is possible. Glad you're all right. Your guy, Virgil, he didn't tell you anything else about his plan to bring us back from the past?"
Deke,I'm just still trying to fit all these ideas inside my skull.
Coulson,And you haven't heard anything about a gateway? A rock that transports people?
Deke,"If I had, do you think I'd still be here?"
Simmons,There was no second monolith when I landed on Maveth.
May,So we'll have to find our own way back.
Simmons,"Well, I'm a biologist, but sure, I can invent time travel. Just give me a minute."
Coulson,"Well, without some miracle, then we're stuck here, and we need to stay alive."
Deke,"Oh, and you... you... you all want me to help you with that, yeah. Well, that's a big surprise. Well, all I can offer you is these. Who's first?"
May,You think I'm gonna let you do that to anyone else?!
Deke,"You are lucky that I am even offering. The only way to not die is to blend in and work hard, and you can't do either of those things without these. Come on. Keep moving."
Coulson,What do they do? Track us? I don't think we want that.
Deke,I don't think you have a choice.
Tess,Deke?!
Deke,"Tess, yeah, sure, join the fray."
Tess,You took out the damn trawler? Where's Virgil? If you lifted off in that thing without... What? What's wrong with your face?
Coulson,I'm sorry. Virgil's gone.
Tess,"Deke, this true?"
Deke,Roaches got him on three.
Tess,"What was he doing on three, Deke? That's a sealed-off level."
Deke,This wasn't my...
Tess,What did you get him into?!
Deke,I... He hired me.
Tess,What...
Deke,Listen! He hired me to hide these people.
Tess,From where?
Deke,"Well, that's the thing. Remember all that deranged garbage that Virgil was always spouting about people arriving from the past? I think you're looking at them."
Tess,That's insane.
May,Doesn't mean it's not true.
Simmons,"We came through a gateway, some sort of temporal shift."
Deke,"I don't want to believe it, either, but look at their clothes. They got matching buttons. Not exactly locals."
Coulson,How can we prove it to you? Here. It's from last year. Still shiny.
Tess,You don't have a Metric. Never did. That's too weird. Virgil said you'd be Agents of...
Coulson,S.H.I.E.L.D. Pleased to meet you.
Tess,Then there should be more of you.
Deke,There's one girl that went to go pry the others away from the Kree guards.
Tess,You let them go face the Blues?
Deke,I didn't let them d... They do whatever they want! It's like herding rats.
Tess,Just go get them.
Deke,Me? No! No. Think again. They are radioactive. Virgil already got himself wasted. I intend to learn something from his vacancy.
Tess,I'll double his price.
Deke,"You don't even know the number that you just agreed to. All right, fine. You stash these people, you make them blend in. I'll see if I can talk the others out of certain death."
Daisy,I just... I can't believe this.
Elena,Me neither.
Daisy,"No, no, no, no! He's all right. He's all right."
Deke,How did you get that Kreeper's axe? Please tell me he was sweet on you. You killed a Kree?
Elena,It was us or them.
Deke,"Well, you made the wrong choice."
Mack,Is that gonna be a problem?
Deke,Two? You killed two? It's only a problem for the herd of people they will kill in retaliation. We got to cover this up.
Elena,What do you think we're doing?
Daisy,We could just make it look like an accident.
Deke,Shut up! Just let me think.
Mack,Wait a minute. What if we leave them upstairs with the other bodies? Use the elevator?
Deke,We can't exactly be seen in the lift with a pair of dead guards.
Mack,"Well, maybe we don't put them in the elevator."
Deke,"All right, well, I hope you saved some of your energy there, Tiny."
Coulson,What happened to the Earth?
Tess,"Good question. Ask anyone, they'll give a different story."
Simmons,What's yours?
Tess,"All we really know is the planet was torn apart, some cataclysmic event. And the Blues showed up, restored order, but destroyed all historical data, files, books. Said it would keep us focused on the future. Now they oversee everything that's left."
Simmons,What is left? What do people do here?
Tess,We survive.
May,Welcome to the end of the world.
Tess,"It's called the Lighthouse. Back when Earth was round, this was an underground survival bunker. This is the Exchange. Need anything, this is where you get it."
Coulson,Virgil mentioned stories about us.
Tess,Stories from when we were kids. Some of the elders swore that a group called S.H.I.E.L.D. would come from the past to help us.
Coulson,Can we talk to these elders?
Tess,"That would be nice, but the Blues got rid of anyone who believed in the movement. Fed them to the roaches."
Coulson,Kill the belief.
Tess,"And it worked. Only Virgil held out hope, and everybody thought that he was a crackpot."
Coulson,"I'd like to see where he lived, see if we can find any clues as to what his plan for us was."
Tess,I can take one of you there. Sure.
Kree,"Move. Move along! Out, that way!"
May,Hey. Why don't you fight them?
Tess,We depend on them to survive.
May,That can't be true.
Tess,"It's not right, but it's true."
Coulson,That's a lot of pressure to carry the fate of humanity on your shoulders.
Tess,It's taught us the value of a life. Everyone has a role to play to keep the Lighthouse from falling apart.
Simmons,What's her role?
Tess,"Sometimes the Kree take humans to their levels to serve. Call it an honor. But when they visit, they don't talk much."
Coulson,I don't see many guards. We've got the numbers.
Tess,And they've got the weapons. We're not exactly military-trained.
May,"We are. Maybe it's how Virgil thought we could help, to fight."
Tess,"Keep it down. Deke was right. You have to blend in. Hear me? Coulson, right?"
Coulson,Yeah.
Tess,I'll take you to Virgil's room. You two gonna be good?
May,We'll get the lay of the land.
Tess,"Okay. Keep your head down, do what the others do, you'll be fine."
Daisy,Great.
Mack,You couldn't have told us there was a skylight?
Deke,What's a skylight?
Mack,"Oh, boy. It is what it is."
Tess,I just can't picture somewhere so open. How did you make that much air?
Coulson,"We didn't make it. It was just there. You've never been in a place without four walls, have you?"
Tess,Do spacewalks count?
Coulson,Definitely.
Tess,"What about all the dangers, earthquakes, floods, sharknados? Feels safer inside, no?"
Coulson,"Okay, hold up. The whole sharknado thing, that's just entertainment."
Tess,Who would put a shark inside a tornado?
Coulson,They wouldn't. It's fiction. A movie.
Tess,"L-Like I said, we have pieces. It... It seems like it was nice."
Coulson,You would've liked it.
Grill,Quit howling!
Holt,I did the grind. I should get my share!
Grill,"You were docked for insubordination. Now piss off. Tess! Trawler went out, but I didn't get a drop. You hauling for somebody else?"
Tess,"No, Grill. We were training a new pilot. Virgil's dead."
